Ensembl Protein ID	HGNC symbol
ENSP00000356505	NCF2
ENSP00000356515	UTRN
ENSP00000356518	SHCBP1L
ENSP00000356520	DHX9
ENSP00000356529	RGS16
ENSP00000356530	RNASEL
ENSP00000356536	TEDDM1
ENSP00000356540	STX11
ENSP00000356541	SF3B5
ENSP00000356545	CACNA1E
ENSP00000356548	LTV1
ENSP00000356549	IER5
ENSP00000356552	MR1
ENSP00000356560	KIAA1614
ENSP00000356562	XPR1
ENSP00000356563	PEX3
ENSP00000356567	ACBD6
ENSP00000356574	QSOX1
ENSP00000356579	CEP350
ENSP00000356581	GPR126
ENSP00000356584	TOR1AIP2
ENSP00000356587	NPHS2
ENSP00000356590	AXDND1
ENSP00000356591	SOAT1
ENSP00000356595	ABL2
ENSP00000356599	TOR3A
ENSP00000356602	VTA1
ENSP00000356607	RALGPS2
ENSP00000356623	CITED2
ENSP00000356630	HECA
ENSP00000356632	ABRACL
ENSP00000356634	PAPPA2
ENSP00000356641	RFWD2
ENSP00000356652	CACYBP
ENSP00000356655	ECT2L
ENSP00000356658	GPR52
ENSP00000356671	SERPINC1
ENSP00000356674	ZBTB37
ENSP00000356687	SLC9C2
ENSP00000356694	FASLG
ENSP00000356700	C1orf105
ENSP00000356705	DNM3
ENSP00000356708	OLIG3
ENSP00000356713	IFNGR1
ENSP00000356723	FMO4
ENSP00000356729	FMO3
ENSP00000356732	MROH9
ENSP00000356734	PRRX1
ENSP00000356737	GORAB
ENSP00000356744	SCYL3
ENSP00000356771	F5
ENSP00000356774	AHI1
ENSP00000356779	CCDC181
ENSP00000356785	NME7
ENSP00000356789	ATP1B1
ENSP00000356791	DPT
ENSP00000356792	XCL1
ENSP00000356793	XCL2
ENSP00000356795	TBX19
ENSP00000356807	TIPRL
ENSP00000356811	HBS1L
ENSP00000356817	DCAF6
ENSP00000356825	ADCY10
ENSP00000356828	RCSD1
ENSP00000356832	SGK1
ENSP00000356842	GPA33
ENSP00000356846	MAEL
ENSP00000356848	TADA1
ENSP00000356849	POGK
ENSP00000356853	UCK2
ENSP00000356856	TMCO1
ENSP00000356859	MGST3
ENSP00000356898	DDR2
ENSP00000356903	UAP1
ENSP00000356905	VNN1
ENSP00000356906	SH2D1B
ENSP00000356908	TAAR2
ENSP00000356912	C1orf111
ENSP00000356918	STX7
ENSP00000356919	ATF6
ENSP00000356920	DUSP12
ENSP00000356925	FCRLB
ENSP00000356940	MOXD1
ENSP00000356946	FCGR3A
ENSP00000356951	C1orf192
ENSP00000356953	SDHC
ENSP00000356954	CTGF
ENSP00000356959	NR1I3
ENSP00000356966	TOMM40L
ENSP00000356969	APOA2
ENSP00000356972	NDUFS2
ENSP00000356975	ADAMTS4
ENSP00000356982	UFC1
ENSP00000356985	DEDD
ENSP00000356988	NIT1
ENSP00000356989	PFDN2
ENSP00000356990	KLHDC9
ENSP00000356991	PVRL4
ENSP00000356992	ARHGAP30
ENSP00000356999	USF1
ENSP00000357008	ITLN2
ENSP00000357013	CD244
ENSP00000357020	LY9
ENSP00000357022	SLAMF7
ENSP00000357025	CD48
ENSP00000357033	CD84
ENSP00000357038	SLAMF6
ENSP00000357040	VANGL2
ENSP00000357047	MED23
ENSP00000357048	COPA
ENSP00000357051	PEX19
ENSP00000357058	CASQ1
ENSP00000357060	ATP1A4
ENSP00000357066	ARG1
ENSP00000357067	KCNJ9
ENSP00000357068	KCNJ10
ENSP00000357069	PIGM
ENSP00000357072	SLAMF9
ENSP00000357073	IGSF9
ENSP00000357075	TAGLN2
ENSP00000357079	CCDC19
ENSP00000357080	VSIG8
ENSP00000357082	C1orf204
ENSP00000357086	FCRL6
ENSP00000357087	DUSP23
ENSP00000357103	DARC
ENSP00000357105	AKAP7
ENSP00000357106	CADM3
ENSP00000357112	AIM2
ENSP00000357113	IFI16
ENSP00000357122	PYHIN1
ENSP00000357123	MNDA
ENSP00000357125	TMEM244
ENSP00000357126	OR6K6
ENSP00000357128	OR6K3
ENSP00000357132	OR10X1
ENSP00000357134	OR10R2
ENSP00000357149	CD1E
ENSP00000357150	CD1B
ENSP00000357152	CD1C
ENSP00000357153	CD1D
ENSP00000357156	CD5L
ENSP00000357158	FCRL1
ENSP00000357167	FCRL3
ENSP00000357175	ETV3
ENSP00000357177	ARHGEF11
ENSP00000357178	INSRR
ENSP00000357182	SH2D2A
ENSP00000357189	HDGF
ENSP00000357199	RRNAD1
ENSP00000357204	CRABP2
ENSP00000357206	NES
ENSP00000357209	PTPRK
ENSP00000357218	APOA1BP
ENSP00000357220	TTC24
ENSP00000357231	THEMIS
ENSP00000357234	TSACC
ENSP00000357244	CCT3
ENSP00000357251	SOGA3
ENSP00000357255	BGLAP
ENSP00000357260	PMF1
ENSP00000357278	ECHDC1
ENSP00000357283	LMNA
ENSP00000357288	LAMTOR2
ENSP00000357292	UBQLN4
ENSP00000357301	RXFP4
ENSP00000357304	KIAA0907
ENSP00000357306	RIT1
ENSP00000357307	SYT11
ENSP00000357311	CENPW
ENSP00000357341	NCOA7
ENSP00000357342	HCN3
ENSP00000357348	HEY2
ENSP00000357356	
ENSP00000357360	MTX1
ENSP00000357362	THBS3
ENSP00000357384	DPM3
ENSP00000357387	TPD52L1
ENSP00000357389	SLC50A1
ENSP00000357392	EFNA1
ENSP00000357393	EFNA3
ENSP00000357402	NKAIN2
ENSP00000357409	DCST2
ENSP00000357412	LENEP
ENSP00000357425	SMPDL3A
ENSP00000357429	FABP7
ENSP00000357440	HSF2
ENSP00000357442	PYGO2
ENSP00000357448	PBXIP1
ENSP00000357452	PMVK
ENSP00000357453	MAN1A1
ENSP00000357459	ADAR
ENSP00000357461	CHRNB2
ENSP00000357465	TDRD10
ENSP00000357470	IL6R
ENSP00000357475	ATP8B2
ENSP00000357477	CEP85L
ENSP00000357480	NUS1
ENSP00000357484	GOPC
ENSP00000357494	ROS1
ENSP00000357501	
ENSP00000357507	C1orf43
ENSP00000357511	C1orf189
ENSP00000357535	ECHS1
ENSP00000357540	FUOM
ENSP00000357545	FAM162B
ENSP00000357547	NUP210L
ENSP00000357555	RPS27
ENSP00000357556	VENTX
ENSP00000357564	RAB13
ENSP00000357565	ZUFSP
ENSP00000357574	TTC40
ENSP00000357581	NKX6-2
ENSP00000357583	INPP5A
ENSP00000357586	FAM26D
ENSP00000357588	FAM26E
ENSP00000357591	TRAPPC3L
ENSP00000357594	FAM26F
ENSP00000357597	TSPYL1
ENSP00000357602	LRRC27
ENSP00000357624	MARCKS
ENSP00000357625	BNIP3
ENSP00000357631	TCERG1L
ENSP00000357637	EBF3
ENSP00000357643	MKI67
ENSP00000357644	GATAD2B
ENSP00000357645	FAM229B
ENSP00000357650	SLC27A3
ENSP00000357651	TUBE1
ENSP00000357656	FYN
ENSP00000357660	CLRN3
ENSP00000357668	ADAM12
ENSP00000357669	NPR1
ENSP00000357674	SNAPIN
ENSP00000357682	FANK1
ENSP00000357683	CHTOP
ENSP00000357692	S100A16
ENSP00000357697	S100A2
ENSP00000357701	S100A3
ENSP00000357708	S100A6
ENSP00000357711	S100A7
ENSP00000357721	S100A8
ENSP00000357726	S100A12
ENSP00000357727	S100A9
ENSP00000357731	LOR
ENSP00000357736	LELP1
ENSP00000357737	SPRR2G
ENSP00000357739	SPRR2E
ENSP00000357748	BCCIP
ENSP00000357753	IVL
ENSP00000357754	SMCP
ENSP00000357757	LCE1C
ENSP00000357759	LCE1E
ENSP00000357762	KPRP
ENSP00000357768	LCE2A
ENSP00000357769	LCE2B
ENSP00000357772	LCE2C
ENSP00000357773	LCE2D
ENSP00000357775	UROS
ENSP00000357776	LCE3D
ENSP00000357778	LCE3E
ENSP00000357779	CRCT1
ENSP00000357789	FLG
ENSP00000357791	HRNR
ENSP00000357794	TCHH
ENSP00000357796	TCHHL1
ENSP00000357798	MMP21
ENSP00000357799	S100A10
ENSP00000357804	THEM4
ENSP00000357807	THEM5
ENSP00000357810	LINGO4
ENSP00000357811	TEX36
ENSP00000357812	TDRKH
ENSP00000357823	MRPL9
ENSP00000357829	METTL10
ENSP00000357835	LHPP
ENSP00000357836	SNX27
ENSP00000357838	OAT
ENSP00000357840	KIAA1919
ENSP00000357842	TUFT1
ENSP00000357844	SLC16A10
ENSP00000357858	BUB3
ENSP00000357861	SELENBP1
ENSP00000357863	GTF3C6
ENSP00000357873	ACADSB
ENSP00000357879	PSMD4
ENSP00000357880	AMD1
ENSP00000357881	IKZF5
ENSP00000357882	PSTK
ENSP00000357883	PIP5K1A
ENSP00000357887	VPS72
ENSP00000357889	FAM24A
ENSP00000357892	FAM24B
ENSP00000357900	CUZD1
ENSP00000357901	SCNM1
ENSP00000357904	LYSMD1
ENSP00000357905	DMBT1
ENSP00000357906	TNFAIP8L2
ENSP00000357907	CDK19
ENSP00000357914	GABPB2
ENSP00000357915	SLC22A16
ENSP00000357917	MLLT11
ENSP00000357920	DDO
ENSP00000357922	C1orf56
ENSP00000357927	BNIPL
ENSP00000357943	ANXA9
ENSP00000357965	SETDB1
ENSP00000357973	LACE1
ENSP00000357980	HTRA1
ENSP00000357981	CTSS
ENSP00000357982	NR2E1
ENSP00000357986	PLEKHA1
ENSP00000357998	SEC63
ENSP00000358016	SCML4
ENSP00000358019	NSMCE4A
ENSP00000358022	MCL1
ENSP00000358031	ADAMTSL4-AS1
ENSP00000358033	PDSS2
ENSP00000358042	QRSL1
ENSP00000358043	ECM1
ENSP00000358059	RTN4IP1
ENSP00000358060	TARS2
ENSP00000358062	AIM1
ENSP00000358064	RPRD2
ENSP00000358067	C10orf85
ENSP00000358071	SEC23IP
ENSP00000358081	BAG3
ENSP00000358089	TIAL1
ENSP00000358092	PRDM1
ENSP00000358095	C1orf54
ENSP00000358099	RGS10
ENSP00000358105	APH1A
ENSP00000358106	PREP
ENSP00000358107	CA14
ENSP00000358120	PLEKHO1
ENSP00000358126	VPS45
ENSP00000358131	OTUD7B
ENSP00000358136	MTMR11
ENSP00000358140	EIF3A
ENSP00000358142	SV2A
ENSP00000358146	BOLA1
ENSP00000358147	CACUL1
ENSP00000358151	HIST2H2BE
ENSP00000358153	HIST2H4B
ENSP00000358154	HIST2H3C
ENSP00000358155	HIST2H2AA4
ENSP00000358158	HIST2H2AA3
ENSP00000358160	HIST1H3H
ENSP00000358162	HIST2H4A
ENSP00000358164	HIST2H2BF
ENSP00000358165	FCGR1A
ENSP00000358170	FAM204A
ENSP00000358171	FAM231D
ENSP00000358174	FAM72C
ENSP00000358188	NBPF15
ENSP00000358203	NBPF20
ENSP00000358207	VAX1
ENSP00000358211	HSPA12A
ENSP00000358212	C10orf82
ENSP00000358217	PRDM13
ENSP00000358221	NBPF14
ENSP00000358222	CCNC
ENSP00000358223	PNLIP
ENSP00000358224	PPIAL4C
ENSP00000358228	NBPF24
ENSP00000358232	PNLIPRP3
ENSP00000358233	GPR89B
ENSP00000358241	ACP6
ENSP00000358242	PNISR
ENSP00000358251	FAM160B1
ENSP00000358262	CHD1L
ENSP00000358265	KLHL32
ENSP00000358272	NDUFAF4
ENSP00000358283	UFL1
ENSP00000358293	C10orf118
ENSP00000358297	RNF115
ENSP00000358301	ADRB1
ENSP00000358307	NHLRC2
ENSP00000358309	EPHA7
ENSP00000358310	ITGA10
ENSP00000358312	PEX11B
ENSP00000358314	LIX1L
ENSP00000358320	POLR3GL
ENSP00000358323	TXNIP
ENSP00000358329	NBPF11
ENSP00000358335	MAP3K7
ENSP00000358358	GJA10
ENSP00000358360	PDE4DIP
ENSP00000358372	NBPF8
ENSP00000358374	SCAF11
ENSP00000358391	FCGR1B
ENSP00000358397	FAM72B
ENSP00000358400	MDN1
ENSP00000358404	TCF7L2
ENSP00000358407	ADAM30
ENSP00000358413	ZDHHC6
ENSP00000358414	HMGCS2
ENSP00000358417	PHGDH
ENSP00000358421	HSD3B1
ENSP00000358423	RRAGD
ENSP00000358424	HSD3B2
ENSP00000358430	TECTB
ENSP00000358451	GDAP2
ENSP00000358452	H2AFB3
ENSP00000358454	F8A3
ENSP00000358456	F8A1
ENSP00000358458	FAM46C
ENSP00000358460	CLIC2
ENSP00000358464	SHOC2
ENSP00000358466	RAB39B
ENSP00000358470	VTCN1
ENSP00000358478	TTF2
ENSP00000358486	
ENSP00000358490	CD2
ENSP00000358491	CMC4
ENSP00000358494	C1orf137
ENSP00000358497	RNGTT
ENSP00000358501	CD58
ENSP00000358510	FUNDC2
ENSP00000358511	CNR1
ENSP00000358512	MAB21L3
ENSP00000358515	SLC22A15
ENSP00000358518	F8A2
ENSP00000358525	NGF
ENSP00000358529	TSPAN2
ENSP00000358531	SYCP1
ENSP00000358532	RBM20
ENSP00000358541	SIKE1
ENSP00000358542	SMIM9
ENSP00000358547	MPP1
ENSP00000358548	NRAS
ENSP00000358549	RARS2
ENSP00000358554	BCAS2
ENSP00000358563	DKC1
ENSP00000358565	SLC35A1
ENSP00000358571	HIPK1
ENSP00000358575	
ENSP00000358576	DCLRE1B
ENSP00000358583	C6orf164
ENSP00000358590	ZNF292
ENSP00000358595	CGA
ENSP00000358596	DUSP5
ENSP00000358605	SMNDC1
ENSP00000358617	PHTF1
ENSP00000358622	IKBKG
ENSP00000358635	SYNCRIP
ENSP00000358640	SLC16A1
ENSP00000358644	FAM19A3
ENSP00000358674	UBL4A
ENSP00000358677	TBX18
ENSP00000358694	XPNPEP1
ENSP00000358695	CYB5R4
ENSP00000358696	PLXNA3
ENSP00000358698	WNT2B
ENSP00000358703	RIPPLY2
ENSP00000358714	PRSS35
ENSP00000358715	SORCS3
ENSP00000358716	DDX20
ENSP00000358718	CCDC147
ENSP00000358719	ME1
ENSP00000358727	GSTO1
ENSP00000358730	ADORA3
ENSP00000358737	ATP5F1
ENSP00000358739	RWDD2A
ENSP00000358742	SFR1
ENSP00000358747	OVGP1
ENSP00000358753	PIFO
ENSP00000358763	CHI3L2
ENSP00000358765	TPBG
ENSP00000358770	SLK
ENSP00000358777	ATP6AP1
ENSP00000358778	LRIF1
ENSP00000358783	NPBWR2
ENSP00000358784	KCNA3
ENSP00000358786	KCNA10
ENSP00000358794	SLC16A4
ENSP00000358795	NEURL1
ENSP00000358798	CALHM3
ENSP00000358799	RBM15
ENSP00000358802	KCNC4
ENSP00000358807	ALX3
ENSP00000358810	STRIP1
ENSP00000358812	PDCD11
ENSP00000358814	AHCYL1
ENSP00000358815	NEURL1B
ENSP00000358820	EPS8L3
ENSP00000358831	ELOVL4
ENSP00000358851	GSTM4
ENSP00000358853	SH3BGRL2
ENSP00000358854	TAF5
ENSP00000358857	EMD
ENSP00000358861	LCA5
ENSP00000358862	PCGF6
ENSP00000358865	INA
ENSP00000358866	FLNA
ENSP00000358867	GNAI3
ENSP00000358878	AMIGO1
ENSP00000358884	CYB561D1
ENSP00000358886	ATXN7L2
ENSP00000358888	SYPL2
ENSP00000358894	CNNM2
ENSP00000358896	AS3MT
ENSP00000358902	SAMD10
ENSP00000358903	CYP17A1
ENSP00000358909	SFXN2
ENSP00000358918	SUFU
ENSP00000358921	ACTR1A
ENSP00000358925	PSRC1
ENSP00000358931	TKTL1
ENSP00000358932	ABHD16B
ENSP00000358945	OPN1MW2
ENSP00000358948	TEX28P1
ENSP00000358951	OPN1MW
ENSP00000358953	CUEDC2
ENSP00000358956	IRAK1BP1
ENSP00000358957	TEX28P2
ENSP00000358963	HTR1B
ENSP00000358965	C1orf194
ENSP00000358966	IMPG1
ENSP00000358967	OPN1LW
ENSP00000358994	MYO6
ENSP00000358997	IRAK1
ENSP00000358999	TMEM187
ENSP00000359000	GBF1
ENSP00000359013	TNFRSF6B
ENSP00000359018	AKNAD1
ENSP00000359019	PITX3
ENSP00000359022	ELOVL3
ENSP00000359024	NOLC1
ENSP00000359025	STXBP3
ENSP00000359034	FNDC7
ENSP00000359042	PRPF38B
ENSP00000359049	HENMT1
ENSP00000359050	C10orf76
ENSP00000359052	FAM102B
ENSP00000359057	NBPF6
ENSP00000359067	TMEM30A
ENSP00000359070	STMN3
ENSP00000359073	VAV3
ENSP00000359074	L1CAM
ENSP00000359085	NTNG1
ENSP00000359096	AMY1C
ENSP00000359100	AMY1A
ENSP00000359115	C20orf195
ENSP00000359119	SRPK3
ENSP00000359121	OLFM3
ENSP00000359127	DPH5
ENSP00000359128	NPM3
ENSP00000359131	EXTL2
ENSP00000359151	DBT
ENSP00000359160	TRMT13
ENSP00000359170	DPCD
ENSP00000359171	HIAT1
ENSP00000359174	SLC35A3
ENSP00000359198	PPDPF
ENSP00000359204	
ENSP00000359206	BTRC
ENSP00000359211	DPYD
ENSP00000359212	LBX1
ENSP00000359215	TLX1
ENSP00000359219	KAZALD1
ENSP00000359221	RWDD3
ENSP00000359222	TMEM56
ENSP00000359224	ALG14
ENSP00000359225	CNN3
ENSP00000359233	ABCD3
ENSP00000359234	PDZD7
ENSP00000359240	LZTS2
ENSP00000359245	ABCA4
ENSP00000359258	GCLM
ENSP00000359285	CHRNA4
ENSP00000359286	PNMA3
ENSP00000359290	DR1
ENSP00000359291	ZNF185
ENSP00000359292	FAM178A
ENSP00000359297	NSDHL
ENSP00000359300	CETN2
ENSP00000359301	MAGEA3
ENSP00000359305	TMED5
ENSP00000359310	CSAG1
ENSP00000359321	MTF2
ENSP00000359329	GABRQ
ENSP00000359333	FAM69A
ENSP00000359339	MB21D1
ENSP00000359340	NKAIN4
ENSP00000359345	RPL5
ENSP00000359353	GABRE
ENSP00000359356	EVI5
ENSP00000359361	DDX43
ENSP00000359364	YTHDF1
ENSP00000359370	SEC31B
ENSP00000359371	BHLHE23
ENSP00000359375	FATE1
ENSP00000359376	SLC17A9
ENSP00000359378	PRRG3
ENSP00000359380	SCD
ENSP00000359382	PASD1
ENSP00000359384	OOEP
ENSP00000359385	GLMN
ENSP00000359392	KHDC3L
ENSP00000359393	HMGB3
ENSP00000359396	DPPA5
ENSP00000359401	C1orf146
ENSP00000359403	CD99L2
ENSP00000359404	KIAA1107
ENSP00000359406	
ENSP00000359410	EPHX4
ENSP00000359415	KHDC1L
ENSP00000359417	MTMR1
ENSP00000359423	MTM1
ENSP00000359424	CHUK
ENSP00000359425	KCNQ5
ENSP00000359444	HSFX1
ENSP00000359446	CPN1
ENSP00000359449	TMEM185A
ENSP00000359454	HFM1
ENSP00000359464	OGFRL1
ENSP00000359474	BARHL2
ENSP00000359478	ABCC2
ENSP00000359483	LRRC8C
ENSP00000359484	SMAP1
ENSP00000359485	GBP6
ENSP00000359489	AFF2
ENSP00000359490	GBP4
ENSP00000359497	GBP2
ENSP00000359498	FMR1NB
ENSP00000359504	GBP1
ENSP00000359505	C6orf57
ENSP00000359506	FMR1
ENSP00000359507	CUTC
ENSP00000359512	GBP3
ENSP00000359518	MRGBP
ENSP00000359520	ENTPD7
ENSP00000359521	SLITRK2
ENSP00000359524	SPANXN1
ENSP00000359525	UBE2NL
ENSP00000359526	SLC25A28
ENSP00000359529	SPANXN2
ENSP00000359531	GTF2B
ENSP00000359532	NTSR1
ENSP00000359534	SPANXN3
ENSP00000359539	GOT1
ENSP00000359540	CREG1
ENSP00000359546	SPANXD
ENSP00000359549	SPANXA2
ENSP00000359550	SPANXA1
ENSP00000359551	
ENSP00000359552	PKN2
ENSP00000359557	LDOC1
ENSP00000359558	C20orf166
ENSP00000359561	SPANXB1
ENSP00000359563	CDR1
ENSP00000359566	LINC00632
ENSP00000359567	SOX3
ENSP00000359571	CXorf66
ENSP00000359573	LMO4
ENSP00000359581	HS2ST1
ENSP00000359583	HPSE2
ENSP00000359594	CLCA4
ENSP00000359596	CLCA2
ENSP00000359598	ODF2L
ENSP00000359603	COL24A1
ENSP00000359606	ZNHIT6
ENSP00000359607	PYROXD2
ENSP00000359609	LMBRD1
ENSP00000359629	CRTAC1
ENSP00000359634	GOLGA7B
ENSP00000359640	MCOLN2
ENSP00000359643	LPAR3
ENSP00000359645	RBMX
ENSP00000359652	EYS
ENSP00000359660	AVPI1
ENSP00000359663	CD40LG
ENSP00000359664	CTBS
ENSP00000359665	PI4K2A
ENSP00000359668	VGLL1
ENSP00000359674	C10orf62
ENSP00000359675	GNG5
ENSP00000359680	HOGA1
ENSP00000359682	BRS3
ENSP00000359685	PTP4A1
ENSP00000359686	GPR112
ENSP00000359688	RPF1
ENSP00000359691	LGSN
ENSP00000359693	FKBP1C
ENSP00000359698	UBTD1
ENSP00000359699	DNASE2B
ENSP00000359707	SAMD13
ENSP00000359719	PRKACB
ENSP00000359724	FHL1
ENSP00000359727	BAG2
ENSP00000359729	SLC9A6
ENSP00000359740	ZNF451
ENSP00000359759	CT45A5
ENSP00000359768	KIAA1586
ENSP00000359769	CT45A3
ENSP00000359772	CT45A2
ENSP00000359777	CT45A1
ENSP00000359778	ELTD1
ENSP00000359782	BEND6
ENSP00000359783	IFI44
ENSP00000359787	IFI44L
ENSP00000359788	DDX26B
ENSP00000359790	DST
ENSP00000359793	PTGFR
ENSP00000359795	GIPC2
ENSP00000359799	DNAJB4
ENSP00000359802	ZNF75D
ENSP00000359804	FUBP1
ENSP00000359818	MMS19
ENSP00000359819	MOSPD1
ENSP00000359821	FAM122C
ENSP00000359827	FAM73A
ENSP00000359837	ZZZ3
ENSP00000359845	CCDC160
ENSP00000359848	PIGK
ENSP00000359854	GPC3
ENSP00000359859	MTG2
ENSP00000359864	GPC4
ENSP00000359866	BMP5
ENSP00000359869	USP26
ENSP00000359890	MBNL3
ENSP00000359891	ZDHHC16
ENSP00000359892	SLC44A5
ENSP00000359899	HCRTR2
ENSP00000359904	TYW3
ENSP00000359910	PSMA7
ENSP00000359925	LRRC1
ENSP00000359928	TNNI3K
ENSP00000359939	EXOSC1
ENSP00000359942	KLHL31
ENSP00000359958	ZRANB2
ENSP00000359976	CTH
ENSP00000359978	HHLA3
ENSP00000359982	ANKRD13C
ENSP00000359988	SRSF11
ENSP00000359990	LRRC40
ENSP00000359991	PGAM1
ENSP00000359998	GSTA4
ENSP00000360017	ZNF280C
ENSP00000360020	DIRAS3
ENSP00000360021	GNG12
ENSP00000360025	GADD45A
ENSP00000360031	RRP12
ENSP00000360034	SERBP1
ENSP00000360035	PPP1R3D
ENSP00000360045	C1orf141
ENSP00000360054	PHACTR3
ENSP00000360058	FRAT2
ENSP00000360060	FRAT1
ENSP00000360065	WDR78
ENSP00000360069	ZNF831
ENSP00000360076	SGIP1
ENSP00000360104	LEPROT
ENSP00000360107	EFHC1
ENSP00000360112	RAVER2
ENSP00000360116	UBE2U
ENSP00000360120	ROR1
ENSP00000360125	PGM1
ENSP00000360129	EFCAB7
ENSP00000360141	GNAS
ENSP00000360147	XPNPEP2
ENSP00000360149	ALG6
ENSP00000360154	OCRL
ENSP00000360157	FOXD3
ENSP00000360158	PKHD1
ENSP00000360163	SMARCA1
ENSP00000360165	ACTRT1
ENSP00000360166	CXorf64
ENSP00000360167	DCAF12L1
ENSP00000360170	ANGPTL3
ENSP00000360171	TENM1
ENSP00000360181	SH2D1A
ENSP00000360183	STX16
ENSP00000360184	TM9SF3
ENSP00000360190	DEFB110
ENSP00000360191	APCDD1L
ENSP00000360195	KANK4
ENSP00000360200	INADL
ENSP00000360210	C20orf85
ENSP00000360214	OPALIN
ENSP00000360215	ZBP1
ENSP00000360216	DNTT
ENSP00000360217	RHAG
ENSP00000360222	TM2D1
ENSP00000360241	CC2D2B
ENSP00000360244	C1orf87
ENSP00000360247	CYP2J2
ENSP00000360248	ENTPD1
ENSP00000360252	HOOK1
ENSP00000360262	FGGY
ENSP00000360266	JUN
ENSP00000360268	ALDH18A1
ENSP00000360269	TACSTD2
ENSP00000360270	OMA1
ENSP00000360272	SORBS1
ENSP00000360281	C8B
ENSP00000360286	RAE1
ENSP00000360290	PRKAA2
ENSP00000360299	GPR110
ENSP00000360302	GRIA3
ENSP00000360305	PDLIM1
ENSP00000360310	SPO11
ENSP00000360312	BSND
ENSP00000360315	TMEM61
ENSP00000360316	DHCR24
ENSP00000360317	CYP2C8
ENSP00000360320	C1orf177
ENSP00000360323	TTC22
ENSP00000360327	PARS2
ENSP00000360328	CT47A1
ENSP00000360329	TTC4
ENSP00000360360	CT47B1
ENSP00000360365	MCTS1
ENSP00000360366	ACOT11
ENSP00000360371	SSBP3
ENSP00000360372	CYP2C19
ENSP00000360376	FAM209B
ENSP00000360379	FAM209A
ENSP00000360381	CDCP2
ENSP00000360398	SLC25A27
ENSP00000360411	LDLRAD1
ENSP00000360412	NOC3L
ENSP00000360437	FAM210B
ENSP00000360441	RHOXF2
ENSP00000360455	RHOXF2B
ENSP00000360464	NKAP
ENSP00000360471	C9orf37
ENSP00000360472	LGI1
ENSP00000360473	PFDN4
ENSP00000360475	ARRDC1
ENSP00000360483	NDC1
ENSP00000360485	AKAP14
ENSP00000360488	FRA10AC1
ENSP00000360492	NDUFA1
ENSP00000360497	RNF113A
ENSP00000360498	MRPL41
ENSP00000360500	DMRTB1
ENSP00000360502	PDE6C
ENSP00000360515	SUPT3H
ENSP00000360519	RBP4
ENSP00000360525	MAGOH
ENSP00000360530	NSMF
ENSP00000360532	CDC5L
ENSP00000360538	FFAR4
ENSP00000360540	CEP55
ENSP00000360541	CPT2
ENSP00000360549	SLC1A7
ENSP00000360560	TCTE1
ENSP00000360561	ENTPD8
ENSP00000360569	SCP2
ENSP00000360576	NDOR1
ENSP00000360583	ZYG11A
ENSP00000360593	COA7
ENSP00000360597	LRRC26
ENSP00000360613	UBE2A
ENSP00000360616	GRIN1
ENSP00000360621	ORC1
ENSP00000360626	KCNG1
ENSP00000360635	DPP7
ENSP00000360642	CC2D1B
ENSP00000360644	DPM1
ENSP00000360645	MAN1B1
ENSP00000360652	CXorf56
ENSP00000360660	NPDC1
ENSP00000360671	SLC25A5
ENSP00000360672	PARD6B
ENSP00000360676	KTI12
ENSP00000360682	C9orf142
ENSP00000360683	PTPN1
ENSP00000360687	PTGDS
ENSP00000360688	TXNDC12
ENSP00000360689	TNKS2
ENSP00000360690	LONRF3
ENSP00000360692	C9orf141
ENSP00000360696	LCN12
ENSP00000360715	TMEM189
ENSP00000360718	RAB3B
ENSP00000360730	IL13RA1
ENSP00000360753	LCN8
ENSP00000360757	FAM69B
ENSP00000360761	AGPAT2
ENSP00000360762	ANKRD1
ENSP00000360773	SLC29A1
ENSP00000360776	B4GALT5
ENSP00000360777	INPP5E
ENSP00000360782	PMPCA
ENSP00000360797	CARD9
ENSP00000360798	EPS15
ENSP00000360803	DNLZ
ENSP00000360806	KCNB1
ENSP00000360811	LHX3
ENSP00000360817	ZNFX1
ENSP00000360821	UBAC1
ENSP00000360824	C1orf185
ENSP00000360828	DDX27
ENSP00000360829	GLT6D1
ENSP00000360841	OBP2A
ENSP00000360860	IFIT5
ENSP00000360869	IFIT1
ENSP00000360871	FCN1
ENSP00000360874	IFIT1B
ENSP00000360876	IFIT3
ENSP00000360882	COL5A1
ENSP00000360891	IFIT2
ENSP00000360899	BEND5
ENSP00000360905	AGBL4
ENSP00000360913	SPATA6
ENSP00000360916	VAV2
ENSP00000360918	CH25H
ENSP00000360922	STAU1
ENSP00000360938	SARDH
ENSP00000360939	CMPK1
ENSP00000360944	STIL
ENSP00000360958	CYP4A22
ENSP00000360961	CT83
ENSP00000360966	SLC2A6
ENSP00000360967	SLC6A14
ENSP00000360968	CYP4X1
ENSP00000360973	AGTR2
ENSP00000360985	ARFGEF2
ENSP00000360988	LUZP4
ENSP00000360991	CYP4B1
ENSP00000360992	STAMBPL1
ENSP00000360997	ADAMTS13
ENSP00000360998	ANKRD22
ENSP00000361001	EFCAB14
ENSP00000361005	ATPAF1
ENSP00000361007	LIPJ
ENSP00000361009	PREX1
ENSP00000361010	REXO4
ENSP00000361014	MKNK1
ENSP00000361021	PTEN
ENSP00000361025	C9orf96
ENSP00000361027	AMOT
ENSP00000361032	SURF2
ENSP00000361036	LHFPL1
ENSP00000361042	SURF1
